[{'A': 1, 'B': 3, 'C': 2, 'D': 0, 'E': 0, 'F': 0, 'G': 0, 'H': 9, 'I': 3, 'J': 1, 'K': 0, 'L': 2, 'M': 0, 'N': 0, 'O': 0, 'P': 0, 'Q': 1, 'R': 0, 'S': 0, 'T': 0}]
ABCDFGHIJLMOPQRS    	0.0                      	16	8	0	1
ABCHIJLQ            	0.359513901              	8	8	0.03	1
ABCHIJLQ            	0.706471588              	8	8	0.06	2
ABCHIJLQ            	1.041577329              	8	8	0.09	3
ABCHIJLQ            	1.365483691              	8	8	0.12	4
ABCHIJLQ            	1.678796196              	8	8	0.15	5
ABCHIJLQ            	1.982077488              	8	8	0.18	6
ABCHIJLQ            	2.275851059              	8	8	0.21	7
ABCHILQ             	2.520252514              	7	8	0.24	1
ABCHILQ             	2.750664291              	7	8	0.27	2
BHL                 	2.845575716              	3	8	0.3	1
BHL                 	2.927225495              	3	8	0.33	2
BHL                 	3.00837862               	3	8	0.36	3
BHL                 	3.089042221              	3	8	0.39	4
BHL                 	3.169223291              	3	8	0.42	5
BHL                 	3.248928692              	3	8	0.45	6
BHL                 	3.328165154              	3	8	0.48	7
BHL                 	3.406939283              	3	8	0.51	8
BHL                 	3.48525756               	3	8	0.54	9
BHL                 	3.563126347              	3	8	0.57	10
BHL                 	3.640551886              	3	8	0.6	11
BHL                 	3.717540306              	3	8	0.63	12
BHL                 	3.794097622              	3	8	0.66	13
BHL                 	3.87022974               	3	8	0.69	14
BHL                 	3.945942458              	3	8	0.72	15
BHL                 	4.02124147               	3	8	0.75	16
BHL                 	4.096132367              	3	8	0.78	17
BHL                 	4.170620639              	3	8	0.81	18
BHL                 	4.244711679              	3	8	0.84	19
BHL                 	4.318410783              	3	8	0.87	20
BHL                 	4.391723155              	3	8	0.9	21
BHL                 	4.464653905              	3	8	0.93	22
BHL                 	4.537208055              	3	8	0.96	23
BHL                 	4.609390538              	3	8	0.99	24
BHL                 	4.681206204              	3	8	1.02	25
BHL                 	4.752659815              	3	8	1.05	26
BHL                 	4.823756054              	3	8	1.08	27
BHL                 	4.894499523              	3	8	1.11	28
BHL                 	4.964894743              	3	8	1.14	29
BHL                 	5.034946162              	3	8	1.17	30
BHL                 	5.104658149              	3	8	1.2	31
BHL                 	5.174035002              	3	8	1.23	32
BHL                 	5.243080944              	3	8	1.26	33
BHL                 	5.31180013               	3	8	1.29	34
BHL                 	5.380196645              	3	8	1.32	35
BHL                 	5.448274504              	3	8	1.35	36
BHL                 	5.516037659              	3	8	1.38	37
BHL                 	5.583489995              	3	8	1.41	38
BHL                 	5.650635334              	3	8	1.44	39
BHL                 	5.717477435              	3	8	1.47	40
BHL                 	5.784019995              	3	8	1.5	41
BHL                 	5.850266654              	3	8	1.53	42
BHL                 	5.916220991              	3	8	1.56	43
BHL                 	5.981886528              	3	8	1.59	44
BHL                 	6.04726673               	3	8	1.62	45
BHL                 	6.112365009              	3	8	1.65	46
BHL                 	6.17718472               	3	8	1.68	47
BHL                 	6.241729167              	3	8	1.71	48
BHL                 	6.306001601              	3	8	1.74	49
BHL                 	6.370005223              	3	8	1.77	50
BHL                 	6.433743182              	3	8	1.8	51
