[{'A': 0, 'B': 3, 'C': 4, 'D': 37, 'E': 0, 'F': 8, 'G': 25, 'H': 1, 'I': 2, 'J': 2, 'K': 0, 'L': 24, 'M': 12, 'N': 0, 'O': 26, 'P': 14, 'Q': 8, 'R': 1, 'S': 32, 'T': 17}]
BCDEFGHIJKLMNOPQRST 	0.0                      	19	16	0	1
BCDFGHIJLMOPQRST    	0.352363636              	16	16	0.01	1
BCDFGIJLMOPQST      	0.620224395              	14	16	0.02	1
BCDFGIJLMOPQST      	0.812476235              	14	16	0.03	2
BCDFGLMOPQST        	0.943316621              	12	16	0.04	1
BCDFGLMOPQST        	1.065983516              	12	16	0.05	2
BCDFGLMOPQST        	1.185007267              	12	16	0.06	3
BCDFGLMOPQST        	1.300561767              	12	16	0.07	4
BDFGLMOPQST         	1.400705171              	11	16	0.08	1
BDFGLMOPQST         	1.493626212              	11	16	0.09	2
BDFGLMOPQST         	1.584406502              	11	16	0.1	3
BDFGLMOPQST         	1.673127887              	11	16	0.11	4
BDFGLMOPQST         	1.759868089              	11	16	0.12	5
BDFGLMOPQST         	1.844700972              	11	16	0.13	6
BDFGLMOPQST         	1.927696769              	11	16	0.14	7
BDFGLMOPQST         	2.008922308              	11	16	0.15	8
BDGLMOPST           	2.080880154              	9	16	0.16	1
BDGLMOPST           	2.138863242              	9	16	0.17	2
BDGLMOPST           	2.19601798               	9	16	0.18	3
BDGLMOPST           	2.252365636              	9	16	0.19	4
BDGLMOPST           	2.307926754              	9	16	0.2	5
DGLMOPST            	2.356948004              	8	16	0.21	1
DGLMOPST            	2.403595436              	8	16	0.22	2
DGLMOPST            	2.449723705              	8	16	0.23	3
DGLMOPST            	2.495343764              	8	16	0.24	4
DGLMOPST            	2.540466262              	8	16	0.25	5
DGLMOPST            	2.585101553              	8	16	0.26	6
DGLMOPST            	2.629259704              	8	16	0.27	7
DGLMOST             	2.67176631               	7	16	0.28	1
DGLMOST             	2.709118701              	7	16	0.29	2
DGLMOST             	2.746155769              	7	16	0.3	3
DGLMOST             	2.782882937              	7	16	0.31	4
DGLMOST             	2.819305502              	7	16	0.32	5
DGLMOST             	2.855428642              	7	16	0.33	6
DGLMOST             	2.891257418              	7	16	0.34	7
DGLMOST             	2.926796777              	7	16	0.35	8
DGLMOST             	2.962051557              	7	16	0.36	9
DGLMOST             	2.997026489              	7	16	0.37	10
DGLMOST             	3.031726197              	7	16	0.38	11
DGLMOST             	3.066155207              	7	16	0.39	12
DGLMOST             	3.100317944              	7	16	0.4	13
DGLMOST             	3.134218738              	7	16	0.41	14
DGLMOST             	3.167861826              	7	16	0.42	15
DGLMOST             	3.201251353              	7	16	0.43	16
DGLMOST             	3.234391377              	7	16	0.44	17
DGLMOST             	3.267285869              	7	16	0.45	18
DGLMOST             	3.299938715              	7	16	0.46	19
DGLMOST             	3.332353722              	7	16	0.47	20
DGLMOST             	3.364534617              	7	16	0.48	21
DGLMOST             	3.396485046              	7	16	0.49	22
DGLMOST             	3.428208585              	7	16	0.5	23
DGLMOST             	3.459708732              	7	16	0.51	24
DGLMOST             	3.490988916              	7	16	0.52	25
DGLMOST             	3.522052495              	7	16	0.53	26
DGLMOST             	3.55290276               	7	16	0.54	27
DGLMOST             	3.583542935              	7	16	0.55	28
DGLMOST             	3.613976179              	7	16	0.56	29
DGLMOST             	3.644205589              	7	16	0.57	30
DGLMOST             	3.674234199              	7	16	0.58	31
DEGLOS              	3.703950032              	6	16	0.59	1
DEGLOS              	3.730107814              	6	16	0.6	2
DEGLOS              	3.756129059              	6	16	0.61	3
DEGLOS              	3.782015493              	6	16	0.62	4
DEGLOS              	3.807768809              	6	16	0.63	5
DEGLOS              	3.833390674              	6	16	0.64	6
DEGLOS              	3.858882726              	6	16	0.65	7
DEGLOS              	3.884246576              	6	16	0.66	8
DEGLOS              	3.90948381               	6	16	0.67	9
DEGLOS              	3.934595986              	6	16	0.68	10
DEGLOS              	3.959584637              	6	16	0.69	11
DEGLOS              	3.984451271              	6	16	0.7	12
DEGLOS              	4.009197374              	6	16	0.71	13
DEGLOS              	4.033824404              	6	16	0.72	14
DEGLOS              	4.058333798              	6	16	0.73	15
DEGLOS              	4.082726969              	6	16	0.74	16
DEGLOS              	4.107005308              	6	16	0.75	17
DEGLOS              	4.131170185              	6	16	0.76	18
DEGLOS              	4.155222946              	6	16	0.77	19
DEGLOS              	4.179164916              	6	16	0.78	20
DEGLOS              	4.202997402              	6	16	0.79	21
DEGLOS              	4.226721687              	6	16	0.8	22
DEGLOS              	4.250339037              	6	16	0.81	23
DEGLOS              	4.273850695              	6	16	0.82	24
DEGLOS              	4.297257889              	6	16	0.83	25
DEGLOS              	4.320561824              	6	16	0.84	26
DEGLOS              	4.34376369               	6	16	0.85	27
DEGLOS              	4.366864656              	6	16	0.86	28
DEGLOS              	4.389865874              	6	16	0.87	29
DEGLOS              	4.41276848               	6	16	0.88	30
DEGLOS              	4.43557359               	6	16	0.89	31
DEGLOS              	4.458282307              	6	16	0.9	32
DEGLOS              	4.480895715              	6	16	0.91	33
DEGLOS              	4.503414881              	6	16	0.92	34
DEGLOS              	4.525840857              	6	16	0.93	35
DEGLOS              	4.548174681              	6	16	0.94	36
DEGLOS              	4.570417374              	6	16	0.95	37
DEGLOS              	4.592569942              	6	16	0.96	38
DEGLOS              	4.614633377              	6	16	0.97	39
DEGLOS              	4.636608655              	6	16	0.98	40
DEGLOS              	4.65849674               	6	16	0.99	41
DEGLOS              	4.68029858               	6	16	1.0	42
DEGLOS              	4.702015111              	6	16	1.01	43
DEGLOS              	4.723647253              	6	16	1.02	44
DEGLOS              	4.745195917              	6	16	1.03	45
DEGLOS              	4.766661996              	6	16	1.04	46
