[{'A': 0, 'B': 0, 'C': 0, 'D': 3, 'E': 0, 'F': 0, 'G': 0, 'H': 0, 'I': 0, 'J': 0, 'K': 32, 'L': 16, 'M': 0, 'N': 0, 'O': 0, 'P': 0, 'Q': 0, 'R': 9, 'S': 2, 'T': 0}]
BCDEFGHIJKLMNOPQRST 	0.0                      	19	5	0	1
DKLRS               	0.030104952              	5	5	0.005	1
DKLRS               	0.060128265              	5	5	0.01	2
DKLRS               	0.090070336              	5	5	0.015	3
DKLRS               	0.119931559              	5	5	0.02	4
DKLRS               	0.149712328              	5	5	0.025	5
DKLRS               	0.179413033              	5	5	0.03	6
DKLRS               	0.20903406               	5	5	0.035	7
DKLRS               	0.238575794              	5	5	0.04	8
DKLRS               	0.268038619              	5	5	0.045	9
DKLRS               	0.297422914              	5	5	0.05	10
DKLRS               	0.326729056              	5	5	0.055	11
DKLRS               	0.35595742               	5	5	0.06	12
DKLRS               	0.385108381              	5	5	0.065	13
DKLRS               	0.414182307              	5	5	0.07	14
DKLRS               	0.443179566              	5	5	0.075	15
DKLRS               	0.472100525              	5	5	0.08	16
DKLRS               	0.500945547              	5	5	0.085	17
DKLRS               	0.529714992              	5	5	0.09	18
KLR                 	0.546067376              	3	5	0.095	1
KLR                 	0.561293446              	3	5	0.1	2
KLR                 	0.576502428              	3	5	0.105	3
KLR                 	0.591694367              	3	5	0.11	4
KLR                 	0.606869304              	3	5	0.115	5
KLR                 	0.622027282              	3	5	0.12	6
KLR                 	0.637168343              	3	5	0.125	7
KLR                 	0.65229253               	3	5	0.13	8
KLR                 	0.667399885              	3	5	0.135	9
KLR                 	0.682490449              	3	5	0.14	10
KLR                 	0.697564265              	3	5	0.145	11
KLR                 	0.712621374              	3	5	0.15	12
KLR                 	0.727661818              	3	5	0.155	13
KLR                 	0.742685637              	3	5	0.16	14
KLR                 	0.757692874              	3	5	0.165	15
KLR                 	0.77268357               	3	5	0.17	16
KLR                 	0.787657764              	3	5	0.175	17
KLR                 	0.802615499              	3	5	0.18	18
KLR                 	0.817556815              	3	5	0.185	19
KLR                 	0.832481752              	3	5	0.19	20
KLR                 	0.847390351              	3	5	0.195	21
KLR                 	0.862282653              	3	5	0.2	22
KLR                 	0.877158697              	3	5	0.205	23
KLR                 	0.892018523              	3	5	0.21	24
KLR                 	0.906862172              	3	5	0.215	25
KLR                 	0.921689683              	3	5	0.22	26
KLR                 	0.936501096              	3	5	0.225	27
KLR                 	0.95129645               	3	5	0.23	28
KLR                 	0.966075785              	3	5	0.235	29
KLR                 	0.98083914               	3	5	0.24	30
KLR                 	0.995586554              	3	5	0.245	31
KLR                 	1.010318066              	3	5	0.25	32
KLR                 	1.025033715              	3	5	0.255	33
KLR                 	1.03973354               	3	5	0.26	34
KLR                 	1.05441758               	3	5	0.265	35
KLR                 	1.069085872              	3	5	0.27	36
KLR                 	1.083738456              	3	5	0.275	37
KLR                 	1.098375369              	3	5	0.28	38
KLR                 	1.11299665               	3	5	0.285	39
KLR                 	1.127602336              	3	5	0.29	40
KLR                 	1.142192466              	3	5	0.295	41
KLR                 	1.156767078              	3	5	0.3	42
KLR                 	1.171326208              	3	5	0.305	43
KLR                 	1.185869895              	3	5	0.31	44
KLR                 	1.200398176              	3	5	0.315	45
KLR                 	1.214911088              	3	5	0.32	46
KLR                 	1.229408668              	3	5	0.325	47
KLR                 	1.243890954              	3	5	0.33	48
KLR                 	1.258357982              	3	5	0.335	49
KLR                 	1.272809789              	3	5	0.34	50
KLR                 	1.287246411              	3	5	0.345	51
KLR                 	1.301667886              	3	5	0.35	52
KLR                 	1.31607425               	3	5	0.355	53
KLR                 	1.330465539              	3	5	0.36	54
KLR                 	1.344841789              	3	5	0.365	55
KLR                 	1.359203036              	3	5	0.37	56
KLR                 	1.373549317              	3	5	0.375	57
KLR                 	1.387880667              	3	5	0.38	58
KLR                 	1.402197122              	3	5	0.385	59
KLR                 	1.416498717              	3	5	0.39	60
KLR                 	1.430785489              	3	5	0.395	61
KLR                 	1.445057472              	3	5	0.4	62
D                   	1.453387097              	1	5	0.405	1
--------------
