[{'A': 0, 'B': 0, 'C': 0, 'D': 3, 'E': 0, 'F': 0, 'G': 0, 'H': 0, 'I': 0, 'J': 0, 'K': 32, 'L': 16, 'M': 0, 'N': 0, 'O': 0, 'P': 0, 'Q': 0, 'R': 9, 'S': 2, 'T': 0}]
BCDEFGHIJKLMNOPQRST 	0.0                      	19	5	0	1
DKLRS               	0.037919054              	5	5	0.01	1
DKLRS               	0.075584168              	5	5	0.02	2
DKLRS               	0.112998791              	5	5	0.03	3
DKLRS               	0.15016631               	5	5	0.04	4
DKLRS               	0.187090051              	5	5	0.05	5
DKLRS               	0.223773281              	5	5	0.06	6
DKLRS               	0.260219207              	5	5	0.07	7
DKLRS               	0.296430982              	5	5	0.08	8
DKLRS               	0.332411702              	5	5	0.09	9
DKLRS               	0.368164408              	5	5	0.1	10
DKLRS               	0.403692088              	5	5	0.11	11
DKLRS               	0.438997681              	5	5	0.12	12
DKLRS               	0.47408407               	5	5	0.13	13
DKLRS               	0.508954092              	5	5	0.14	14
DKLRS               	0.543610534              	5	5	0.15	15
DKLRS               	0.578056136              	5	5	0.16	16
DKLRS               	0.61229359               	5	5	0.17	17
DKLRS               	0.646325544              	5	5	0.18	18
DKLRS               	0.6801546                	5	5	0.19	19
KLRS                	0.712891938              	4	5	0.2	1
KLRS                	0.739964786              	4	5	0.21	2
KLRS                	0.766922979              	4	5	0.22	3
KLRS                	0.793767666              	4	5	0.23	4
KLRS                	0.820499985              	4	5	0.24	5
KLRS                	0.847121055              	4	5	0.25	6
KLRS                	0.873631982              	4	5	0.26	7
KLRS                	0.900033858              	4	5	0.27	8
KLRS                	0.92632776               	4	5	0.28	9
KLRS                	0.95251475               	4	5	0.29	10
KLRS                	0.978595877              	4	5	0.3	11
KLRS                	1.004572176              	4	5	0.31	12
KLRS                	1.030444668              	4	5	0.32	13
KLRS                	1.056214363              	4	5	0.33	14
KLRS                	1.081882256              	4	5	0.34	15
KLRS                	1.107449329              	4	5	0.35	16
KLRS                	1.132916552              	4	5	0.36	17
KLRS                	1.158284883              	4	5	0.37	18
KLRS                	1.183555268              	4	5	0.38	19
KLRS                	1.208728639              	4	5	0.39	20
KLRS                	1.233805918              	4	5	0.4	21
KLRS                	1.258788016              	4	5	0.41	22
KLRS                	1.28367583               	4	5	0.42	23
KLRS                	1.308470248              	4	5	0.43	24
KLR                 	1.329672142              	3	5	0.44	1
KLR                 	1.349426992              	3	5	0.45	2
KLR                 	1.36913395               	3	5	0.46	3
KLR                 	1.388793368              	3	5	0.47	4
KLR                 	1.408405594              	3	5	0.48	5
KLR                 	1.427970973              	3	5	0.49	6
KLR                 	1.447489847              	3	5	0.5	7
KLR                 	1.466962554              	3	5	0.51	8
KLR                 	1.48638943               	3	5	0.52	9
KLR                 	1.505770805              	3	5	0.53	10
KLR                 	1.525107009              	3	5	0.54	11
